,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
992,5018471,F,N,Y,1,166500.0,Working,Secondary / secondary special,Married,House / apartment,-20208.0,-8033,1,0,1,0,Core staff,3,0
993,5096059,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321.0,-7068,1,0,0,0,Medicine staff,4,0
994,5036958,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12048.0,-1923,1,1,1,0,Laborers,3,0
995,5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12462.0,-279,1,1,0,0,Laborers,4,0
996,5143362,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-22811.0,-2234,1,1,1,0,High skill tech staff,2,0
997,5137163,F,N,N,0,211500.0,Working,Secondary / secondary special,Married,House / apartment,-17249.0,-1661,1,1,1,0,Core staff,2,0
998,5054064,M,N,N,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16424.0,-1458,1,0,0,0,Drivers,3,0
999,5051187,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12260.0,-896,1,0,0,0,Core staff,1,0
1000,5067203,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,-12675.0,-1328,1,0,0,0,Drivers,3,0
1001,5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19124.0,-670,1,0,0,0,Core staff,1,0
1002,5045069,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10344.0,-2533,1,0,0,0,Laborers,2,0
1003,5042130,F,N,N,0,247500.0,Working,Higher education,Married,House / apartment,-14136.0,-7400,1,1,1,0,Managers,2,0
1004,5066879,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13805.0,-1557,1,0,0,0,Laborers,1,0
1005,5047787,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-10457.0,-979,1,0,0,0,Core staff,2,0
1006,5023692,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15036.0,-3339,1,0,0,0,Core staff,1,0
1007,5028907,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-9963.0,-1876,1,0,0,0,Sales staff,2,0
1008,5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368.0,-1259,1,1,0,0,High skill tech staff,2,0
1009,5009301,F,N,N,0,193500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16099.0,-1866,1,0,1,0,Laborers,1,0
1010,5135705,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11004.0,-1570,1,0,0,0,Private service staff,2,0
1011,5023616,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17585.0,-235,1,0,0,0,Drivers,2,0
1012,5028468,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12406.0,-265,1,0,0,1,Drivers,4,0
1013,5125775,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-23360.0,-469,1,0,0,0,Core staff,2,0
1014,5051156,M,N,N,1,247500.0,Working,Higher education,Single / not married,House / apartment,-13816.0,-1870,1,0,0,0,Laborers,2,0
1015,5143046,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030.0,-2540,1,1,0,0,Drivers,4,0
1016,5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,Core staff,3,0
1017,5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454.0,-1678,1,0,1,1,Cooking staff,3,0
1018,5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-18927.0,-2978,1,0,0,0,High skill tech staff,2,0
1019,5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13692.0,-3505,1,1,1,0,High skill tech staff,5,0
1020,5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12369.0,-187,1,0,0,0,Core staff,1,0
1021,5028302,M,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-19834.0,-477,1,0,0,0,Managers,2,0
1022,5146558,M,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15031.0,-1436,1,0,0,0,Laborers,4,0
1023,5009207,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953.0,-8684,1,1,1,0,Accountants,2,0
1024,5022449,F,N,N,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-17570.0,-1978,1,0,0,1,Core staff,1,0
1025,5044818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,-1133,1,0,0,0,Managers,1,0
1026,5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14243.0,-3535,1,0,0,0,Laborers,5,0
1027,5041367,F,N,N,0,180000.0,State servant,Incomplete higher,Married,House / apartment,-10315.0,-2985,1,0,0,0,Core staff,2,0
1028,5050485,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698.0,-10758,1,0,0,0,Laborers,2,0
1029,5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-13747.0,-6273,1,0,0,0,Core staff,3,0
1030,5058271,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19607.0,-4288,1,0,0,0,Low-skill Laborers,2,0
1031,5047929,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13999.0,-1526,1,0,1,0,Drivers,1,0
1032,5054228,F,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-11515.0,-89,1,1,0,0,Managers,4,0
1033,5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459.0,-6930,1,0,0,0,High skill tech staff,2,0
1034,5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17840.0,-1807,1,0,0,0,Core staff,1,0
1035,5009567,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15153.0,-3143,1,1,1,0,Laborers,2,0
1036,5148915,M,Y,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14636.0,-3850,1,0,0,0,Core staff,4,0
1037,5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-20354.0,-1823,1,0,1,0,Managers,2,0
1038,5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-9978.0,-1649,1,0,1,0,Drivers,2,0
1039,5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,-11268.0,-4560,1,1,0,0,Cleaning staff,4,0
1040,5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915.0,-785,1,1,1,0,Sales staff,3,0
1041,5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-17454.0,-2361,1,0,0,0,Laborers,2,0
1042,5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,-10926.0,-3570,1,0,1,0,Secretaries,3,0
1043,5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910.0,-2349,1,1,0,0,Laborers,2,0
1044,5092021,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,-777,1,1,1,0,Core staff,2,0
1045,5046083,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-21030.0,-2299,1,0,0,0,Core staff,2,0
1046,5096085,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,-18165.0,-11451,1,0,0,0,Cooking staff,2,0
1047,5092147,M,Y,Y,0,173412.7232142857,Working,Secondary / secondary special,Single / not married,House / apartment,-10386.0,-412,1,1,0,0,Core staff,1,0
1048,5142953,M,N,N,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-8274.0,-742,1,1,1,0,Laborers,2,0
1049,5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,-14228.0,-5950,1,0,0,0,Core staff,4,0
1050,5010172,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21300.0,-464,1,0,0,0,Laborers,2,0
1051,5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12360.0,-385,1,0,0,1,Laborers,1,0
1052,5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15280.0,-2475,1,0,0,0,Sales staff,2,0
1053,5132845,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-17493.0,-3694,1,0,0,1,Medicine staff,2,0
1054,5116046,F,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-13455.0,-2051,1,0,0,0,Core staff,2,0
1055,5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-21601.0,-808,1,1,0,1,Managers,2,0
1056,5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19008.0,-3607,1,0,0,0,Managers,2,0
1057,5052806,F,N,Y,0,81000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19210.0,-2454,1,0,1,0,Core staff,1,0
1058,5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,-15011.0,-7614,1,1,1,0,Core staff,4,0
1059,5022458,M,Y,Y,1,144000.0,Working,Secondary / secondary special,Married,House / apartment,-8696.0,-1070,1,0,0,1,Drivers,3,0
1060,5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17262.0,-1107,1,1,1,0,Sales staff,3,0
1061,5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0
1062,5024038,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15459.0,-642,1,0,0,0,Sales staff,2,0
1063,5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10482.0,-2654,1,0,0,0,Core staff,2,0
1064,5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11348.0,-1436,1,0,0,0,Private service staff,2,0
1065,5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114.0,-4004,1,0,0,0,Accountants,2,0
1066,5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,-13656.0,-2207,1,0,1,0,Sales staff,3,0
1067,5118118,M,N,N,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13538.0,-5422,1,1,1,0,Drivers,3,0
1068,5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Single / not married,House / apartment,-14050.0,-3680,1,1,1,0,Laborers,1,0
1069,5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,-11532.0,-4917,1,0,0,0,Managers,3,0
1070,5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-21026.0,-11448,1,0,1,0,Core staff,2,0
1071,5023706,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17733.0,-5622,1,0,1,0,Laborers,2,0
1072,5046183,F,N,Y,2,115200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14876.0,-716,1,0,0,0,Laborers,4,0
1073,5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-15131.0,-1466,1,0,0,1,Core staff,3,0
1074,5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359,1,0,0,1,Sales staff,2,0
1075,5010498,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10218.0,-313,1,1,0,0,Core staff,3,0
1076,5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14935.0,-1753,1,0,1,0,Sales staff,3,0
1077,5149887,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15941.0,-5830,1,0,0,0,Managers,2,0
1078,5116801,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16286.0,-1677,1,0,0,0,Drivers,3,0
1079,5089556,F,Y,N,0,227795.45454545456,Working,Incomplete higher,Single / not married,House / apartment,-11406.0,-3078,1,1,0,0,Managers,1,0
1080,5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18093.0,-3061,1,0,0,0,Core staff,1,0
1081,5116817,M,N,Y,0,85500.0,State servant,Secondary / secondary special,Separated,Co-op apartment,-16542.0,-8737,1,1,1,0,Core staff,1,0
1082,5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-9154.0,-187,1,0,0,1,Laborers,2,0
1083,5148732,F,N,Y,1,157500.0,Working,Secondary / secondary special,Separated,Municipal apartment,-13355.0,-625,1,0,0,0,Sales staff,2,0
1084,5026539,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15839.0,-1381,1,0,1,0,High skill tech staff,1,0
1085,5048478,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9187.0,-308,1,0,0,0,Core staff,1,0
1086,5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-11728.0,-932,1,0,0,1,Core staff,1,0
1087,5067767,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-23341.0,-5437,1,0,0,0,Medicine staff,1,0
1088,5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-9663.0,-218,1,0,0,0,Core staff,2,0
1089,5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-10937.0,-1539,1,0,0,0,High skill tech staff,4,0
1090,5053980,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,-12249.0,-3195,1,1,0,0,Core staff,2,0
1091,5092349,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19252.0,-2057,1,0,0,0,Sales staff,1,0
1092,5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15421.0,-1198,1,0,1,0,Laborers,2,0
1093,5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18719.0,-1473,1,1,1,0,Laborers,3,0
1094,5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,-15969.0,-5483,1,1,1,0,Core staff,1,0
1095,5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459.0,-704,1,1,0,0,Low-skill Laborers,2,0
1096,5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466.0,-12870,1,1,1,0,Managers,2,0
1097,5126121,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185.0,-227,1,1,1,0,Medicine staff,2,0
1098,5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-16413.0,-622,1,0,1,0,High skill tech staff,2,0
1099,5148972,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358.0,-5373,1,0,0,0,Cooking staff,1,0
1100,5117233,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13826.0,-7128,1,0,0,0,Laborers,2,0
1101,5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,-11112.0,-469,1,1,1,0,Managers,3,0
1102,5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19010.0,-6761,1,1,1,0,Cleaning staff,2,0
1103,5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,-12763.0,-2255,1,0,1,0,Core staff,3,0
1104,5044809,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,-9100.0,-1133,1,0,0,0,Managers,1,0
1105,5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483.0,-5345,1,0,0,0,Laborers,2,0
1106,5142153,M,Y,Y,0,450000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15960.0,-3574,1,0,0,0,High skill tech staff,1,0
1107,5146045,F,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18577.0,-2441,1,0,0,0,Accountants,1,0
1108,5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,-9006.0,-164,1,0,0,0,Core staff,2,0
1109,5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19431.0,-6226,1,0,0,0,High skill tech staff,2,0
1110,5023089,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-16868.0,-4161,1,0,0,0,Laborers,1,0
1111,5142698,F,Y,N,0,95850.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18931.0,-6678,1,1,0,0,Laborers,2,0
1112,5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-9310.0,-825,1,0,0,0,Core staff,2,0
1113,5149799,F,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-10418.0,-2024,1,1,1,0,Laborers,2,0
1114,5036219,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-15590.0,-890,1,0,0,0,Sales staff,2,0
1115,5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301.0,-1751,1,0,0,0,Core staff,2,0
1116,5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234.0,-6075,1,0,1,0,Laborers,3,0
1117,5009663,M,N,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-10166.0,-1774,1,1,0,0,Core staff,1,0
1118,5146002,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10177.0,-189,1,0,0,1,Managers,1,0
1119,5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596.0,-7288,1,0,0,0,Core staff,1,0
1120,5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-11469.0,-686,1,0,1,0,Core staff,3,0
1121,5024582,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,-12348.0,-1220,1,0,0,0,Managers,4,0
1122,5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,-15220.0,-727,1,0,0,0,Core staff,3,0
1123,5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747.0,-3229,1,0,0,0,Laborers,2,0
1124,5096415,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-16876.0,-97,1,1,0,0,Core staff,2,0
1125,5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,-13528.0,-980,1,1,1,0,Core staff,3,0
1126,5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,-17922.0,-3455,1,0,0,0,Security staff,3,0
1127,5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-10075.0,-460,1,0,1,1,Core staff,2,0
1128,5125277,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280.0,-3694,1,0,0,1,Sales staff,3,0
1129,5067006,M,N,Y,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20315.0,-5454,1,0,0,0,Laborers,3,0
1130,5126108,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20577.0,-13010,1,1,0,0,Core staff,1,0
1131,5054079,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17143.0,-5507,1,0,1,0,Core staff,2,0
1132,5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,-15989.0,-6640,1,1,1,0,Core staff,2,0
1133,5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488,1,0,0,0,Core staff,2,0
1134,5010995,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20074.0,-221,1,0,0,0,Medicine staff,2,0
1135,5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,-14659.0,-127,1,0,0,0,Drivers,4,0
1136,5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975.0,-8760,1,0,0,0,Private service staff,3,0
1137,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344.0,-864,1,0,0,1,Core staff,3,0
1138,5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19881.0,-7718,1,0,0,0,Secretaries,2,0
1139,5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18199.0,-5190,1,0,0,0,Cleaning staff,2,0
1140,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17538.0,-613,1,0,0,0,Core staff,2,0
1141,5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-12192.0,-3123,1,0,0,0,Laborers,2,0
1142,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,-10266.0,-1652,1,1,1,0,Managers,2,0
1143,5010226,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17532.0,-8044,1,0,0,0,Medicine staff,3,0
1144,5021790,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021.0,-6879,1,0,0,0,High skill tech staff,4,0
1145,5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-15716.0,-2673,1,0,0,0,Managers,4,0
1146,5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-9032.0,-420,1,0,0,0,Managers,3,0
1147,5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211.0,-777,1,1,1,0,Core staff,2,0
1148,5142849,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14080.0,-1869,1,0,1,0,Core staff,2,0
1149,5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,-413,1,0,0,1,Core staff,2,0
1150,5035431,M,Y,Y,0,216266.94915254237,Working,Secondary / secondary special,Single / not married,House / apartment,-14138.0,-1072,1,0,0,0,Drivers,1,0
1151,5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16708.0,-5760,1,1,0,0,Managers,2,0
1152,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-14462.0,-1871,1,0,1,1,Core staff,2,0
1153,5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,-9912.0,-1707,1,1,1,0,Sales staff,4,0
1154,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0
1155,5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10004.0,-1962,1,0,1,0,Core staff,2,0
1156,5052606,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-18785.0,-1598,1,0,0,0,Core staff,1,0
1157,5021551,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20870.0,-1583,1,0,0,0,Medicine staff,2,0
1158,5067242,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16995.0,-7264,1,0,0,0,Core staff,2,0
1159,5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-11809.0,-536,1,0,0,1,Accountants,3,0
1160,5024666,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14425.0,-4568,1,1,1,0,Laborers,2,0
1161,5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-19931.0,-1313,1,0,0,0,Core staff,2,0
1162,5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-14400.0,-2512,1,0,0,0,Medicine staff,3,0
1163,5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638.0,-5891,1,0,0,0,Laborers,1,0
1164,5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338.0,-5673,1,1,0,0,Laborers,4,0
1165,5116621,F,Y,Y,1,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-13811.0,-3380,1,0,0,0,Laborers,3,0
1166,5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,-18517.0,-3944,1,0,1,0,Core staff,2,0
1167,5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-15145.0,-3654,1,0,1,0,Managers,2,0
1168,5025936,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520.0,-5488,1,0,0,0,Core staff,2,0
1169,5033608,F,N,N,0,67500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18989.0,-171,1,0,0,0,Laborers,2,0
1170,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15407.0,-1801,1,0,0,0,Waiters/barmen staff,2,0
1171,5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15366.0,-1266,1,1,1,0,Drivers,2,0
1172,5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16047.0,-1138,1,0,0,0,Private service staff,1,0
1173,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-12274.0,-3944,1,0,0,0,Managers,2,0
1174,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,-19629.0,-1897,1,1,1,0,Core staff,1,0
1175,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-11914.0,-2980,1,0,0,0,Sales staff,2,0
1176,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0
1177,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,-10622.0,-1175,1,0,0,0,Laborers,2,0
1178,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-12790.0,-3329,1,0,0,1,Core staff,3,0
1179,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-11042.0,-1581,1,0,0,0,High skill tech staff,3,0
1180,5050482,F,N,N,0,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18698.0,-10758,1,0,0,0,Laborers,2,0
1181,5142691,M,Y,N,2,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-14038.0,-6558,1,1,1,0,Core staff,4,0
1182,5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,-19087.0,-4434,1,0,1,0,Managers,2,0
1183,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12024.0,-210,1,1,1,0,Sales staff,2,0
1184,5033714,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13782.0,-3032,1,1,1,0,Security staff,3,0
1185,5062016,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11342.0,-2389,1,0,0,0,Core staff,1,0
1186,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-9242.0,-139,1,0,0,0,Accountants,2,0
1187,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-11089.0,-1467,1,0,0,0,Laborers,2,0
